50610
 -9.197361554286477E-003    2.821936760668150E-004
 -4.578782273470984E-003   -2.181344109070963E-003
  6.901032640729513E-004    3.063496902491534E-004
  5.118338873454426E-004   -4.702821850815626E-004
 -7.902035779660603E-003   -3.722040971464723E-003
  4.586905187179294E-002   -4.468638422865365E-003
 -5.754004243061546E-003    1.246502609818116E-002
 -2.866840654359961E-003    1.170761701201210E-003
  1.685303487075221E-003   -5.665226692937449E-004
  6.616509561500837E-003    1.081357006317653E-002
  3.165929911778102E-002   -3.951978395784289E-004
  2.227797926286731E-002    7.907875365677806E-004
  7.651945100672950E-004   -3.481777252044483E-004
 -2.977095353220307E-003    3.167937225725304E-003
  2.639539961890447E-002    5.073222770848467E-003
  7.250781288455117E-003    9.817593564294833E-003
 -1.617215422829125E-003    3.678848905829980E-003
 -4.738277504484059E-003    3.463527736884876E-003
  9.150796216176239E-004   -7.342118278727603E-004
 -8.750638015154136E-004    4.855971817742268E-004
 -7.770330800299229E-003    5.663279091868261E-003
  5.502668536622717E-003   -1.292816573819932E-002
  6.591694528166279E-002   -4.396854539512393E-003
  2.477981708188752E-002    9.365218735184729E-003
  9.098631346191184E-005   -4.312130888711217E-004
  5.260979136558890E-002   -8.282848744276219E-003
  2.183785304781051E-002    5.223183550011986E-003
 -5.658309336073780E-003    6.586790834191966E-003
 -6.502014767152759E-004    3.418363575382003E-006
  2.739680811331153E-002    1.263124816094398E-002
 -6.058292395077901E-003    5.087523401756986E-003
 -3.788737050005136E-003    4.237086882520922E-004
  3.027672469271958E-003   -9.208179893585696E-004
  5.522972001597589E-004   -2.384757870430098E-004
 -1.075321083403215E-003    6.623027098915336E-004
 -2.919574994562555E-003    1.859983592031146E-003
  2.327735275715938E-003    5.926300761113196E-005
 -1.137309516906485E-002   -4.690521298269280E-003
 -1.709459519254913E-002   -3.808345748805537E-002
  3.101307639019044E-002   -2.018938086086867E-002
 -1.303858007684916E-003    1.090894244455637E-003
 -1.336332871477181E-002   -3.418551590743951E-002
  1.388292592412957E-003   -9.504782020301224E-003
 -6.043551819447888E-004   -1.544526826398377E-003
 -3.243015331865383E-003    2.382584074249721E-003
  2.253060589154978E-002   -2.100989918406241E-002
 -3.515158320719758E-003    5.333459096825085E-004
  5.363406253420064E-003   -1.349910010792327E-002
 -3.896027870600209E-003    1.266940311861105E-002
 -4.354953761964517E-003    3.040390717974461E-003
  2.276390517839094E-003   -3.433633108900700E-003
  1.746007337134301E-003    7.804197124394983E-004
