(-0.323259,0.421434)
(-0.00349658,0.00506183)
(0.00226709,0.00253957)
(-0.00881501,-0.0012197)
(-0.232164,-0.154214)
(-0.472718,-0.157485)
(0.00778457,0.00328109)
(0.00255233,-0.0037369)
(0.00107166,0.00437758)
(-0.0217515,-0.195708)
(0.0323937,-0.359658)
(0.00432372,-0.00220355)
(-0.00374671,-0.00551101)
(0.00594295,-0.00220573)
(0.0109731,-0.135567)
(0.163645,-0.0723214)
(-0.00244444,-0.00266032)
(-0.00652593,-0.00259132)
(0.00243388,-0.00382349)
(0.00269887,-0.0590203)
(0.03582,-0.0338904)
(-0.00133012,0.00159699)
(-0.0178223,0.0188705)
(0.0213995,0.0130207)
(0.310765,0.0213156)
(0.276829,0.267723)
(0.00105522,0.00307638)
(0.00640146,-0.0166054)
(-0.0904693,0.448957)
(0.00304295,-0.00156742)
(-0.0134207,7.70301e-05)
(-0.503825,0.0497139)
(-0.00246038,-0.00286359)
(0.00383392,0.00811044)
(-0.139093,-0.440439)
(-0.00650898,0.00123884)
(0.00330959,-0.0029661)
(0.292364,-0.115332)
(-0.00339902,0.00281205)
(-0.00527403,-0.00341226)
(0.130586,0.00887428)
(-0.00270933,-0.0102435)
(-0.0138859,0.0117459)
(0.00451138,0.0101851)
(0.168687,-0.132165)
(0.181432,-0.000900303)
(-0.00167308,0.00177561)
(0.0049047,-0.00251453)
(0.0432615,0.297471)
(0.00267641,-0.000408052)
(-0.00416568,-0.00185035)
(-0.441886,0.112551)
(-0.000832772,0.000114222)
(0.00054094,0.00425586)
(-0.26316,-0.426987)
(0.00220223,0.00320817)
(-0.0038346,0.0185485)
(-0.00193722,-0.00130402)
(0.000428416,-0.005501)
(0.00228697,0.00129323)
(0.00230882,-0.00703989)
(0.000299734,0.00042691)
(0.000161195,0.00156232)
(0.00128514,-0.000940796)
(0.00521763,-0.0043269)
(-0.000982479,0.000767743)
(-0.00594945,-0.00380156)
(-0.00136843,0.000137116)
(-0.00161487,-0.000970004)
(0.0011087,-0.000225151)
(0.000917364,0.000986617)
(0.29353,-0.214379)
(-0.00654098,-0.0368024)
(0.00866177,0.0256232)
(-0.00286851,-0.000912733)
(-0.0401667,0.0965511)
(0.0040933,-0.00182854)
(0.00993126,-0.0240797)
(-5.28525e-06,0.0008274)
(0.00472406,0.00281318)
(0.00621681,0.013131)
(-0.00123612,0.000168214)
(0.00397301,-0.00277171)
(-0.00137487,-0.000829713)
(0.0044644,-0.00558041)
(-0.000231703,0.000395323)
(-0.00094822,0.00122431)
(-0.00513477,-0.00325471)
(0.00847214,0.00442046)
(0.00165914,9.71308e-06)
(0.00484972,-0.00602742)
(0.00109021,0.000713368)
(0.00296054,-0.00472304)
(-0.000909418,0.000335894)
(-0.000939252,0.00188199)
(0.173554,-0.0150687)
(0.0277286,-0.00858176)
(-0.0144971,0.0127552)
(0.00476287,-0.00374215)
(-0.0425481,-0.0641142)
(0.00258129,0.000662666)
(0.0143478,0.0249013)
(-0.00077039,0.000655469)
(0.00214138,-0.00416335)
(0.0276893,-0.0269901)
(-0.0231308,-0.00561449)
(0.303753,0.0138009)
(0.268593,0.268847)
(0.00032718,0.000160239)
(0.000296109,0.0150646)
(-0.0893154,0.452965)
(0.00121924,-0.000228774)
(0.00764519,-0.00490182)
(-0.501935,0.0496892)
(-0.00269526,-0.00254538)
(-0.00375807,-0.00408568)
(-0.137806,-0.44021)
(-0.00589429,0.00316001)
(-0.00227243,-0.000819124)
(-0.000222518,-0.00513407)
(1.92827e-05,0.000162395)
(2.7661e-05,0.0016799)
(-0.000212119,0.000997509)
(-0.00700943,0.0087418)
(-0.000215759,0.00064358)
(-0.00595604,-0.0033901)
(0.00114975,-0.00339822)
(0.000602905,0.00217011)
(0.000821472,-0.000397009)
(0.000777561,0.00104423)
(0.29751,-0.118066)
(0.00841802,0.0276618)
(-0.00272071,-0.000537286)
(0.0101844,-0.0246734)
(-0.000209953,0.000886958)
(-0.00209847,0.00558211)
(-0.00144832,0.000607676)
(0.00385665,-0.00251131)
(-2.03037e-05,0.000564566)
(-0.000587154,0.00123027)
(0.00485709,-0.00345167)
(-0.00959514,-0.00161867)
(0.00251573,0.000818493)
(0.00577573,-0.00625912)
(-0.00100641,0.00148137)
(-0.000748136,0.0033977)
(-0.000888963,0.000542062)
(-0.000705586,0.00195418)
(0.134736,0.00798394)
(-0.0152129,0.0141733)
(0.00586654,-0.00402121)
(0.0148253,0.0241925)
(-0.000529236,0.000727598)
(0.0154046,-0.00548032)
(0.0239349,-0.0121075)
(-0.0264796,-0.0115933)
(0.478778,0.10693)
(0.177871,0.449522)
(-0.00430729,0.0001142)
(-0.00341149,0.0204811)
(-0.325505,0.418596)
(0.00229867,0.000997746)
(0.0136288,-0.00431339)
(-0.477215,-0.158382)
(0.000367083,-0.00485415)
(-0.0054071,-0.00584403)
(0.0311557,-0.354477)
(-0.00687523,-0.00357927)
(-0.000338355,0.00214098)
(0.165803,-0.0689083)
(-0.0080052,-4.35354e-05)
(0.00662814,-0.00146459)
(0.0389142,-0.0310893)
(0.000640874,0.00700607)
(0.012168,0.00524556)
(0.00526565,-0.000809494)
(-0.00754522,0.00553732)
(0.0127211,-0.00894441)
(0.0108463,0.022371)
(-0.0015517,-0.00731631)
(0.0141177,0.00249541)
(0.0118843,-0.0334137)
(0.00392771,0.0173798)
(-0.0202124,-0.000146951)
(0.0156868,-0.0209244)
(-0.0139407,-0.00758589)
(0.000402215,-0.00318679)
(0.00918111,0.00993741)
(0.000617594,-0.00483312)
(0.0172977,-0.00112165)
(0.20024,0.0519201)
(-0.03412,-0.00896193)
(-0.00181796,0.00740122)
(0.0156926,-0.00417336)
(0.117468,0.218699)
(0.0360186,-0.140005)
(0.0257456,0.0104332)
(0.0273604,-0.0213429)
(0.0190631,0.00178426)
(-0.00527168,-0.00114245)
(-0.00394543,0.0113443)
(-0.227285,0.152219)
(-0.00123644,0.00363956)
(0.00801531,-0.000363634)
(-0.234892,-0.15722)
(0.00668819,0.000422674)
(-0.00141579,-0.00308919)
(-0.0240504,-0.194959)
(0.00258461,-0.00232082)
(-0.00296864,0.00274591)
(0.0100668,-0.134334)
(-0.00392823,-0.00198927)
(0.000491632,0.00315418)
(0.00294955,-0.0572361)
(0.0198961,0.0190385)
(-0.00275875,-0.00643751)
(0.0186413,0.0187828)
(0.00879191,-0.00716219)
(-0.00919709,-0.0144045)
(-0.0125678,-0.000899831)
(-0.0997448,0.00238858)
(-0.0018365,0.0195188)
(-0.0170706,0.0193229)
(0.00846699,-0.0378794)
(0.00847128,0.00893878)
(-0.0159829,0.00160765)
(0.195842,0.0301411)
(0.0315786,-0.00360193)
(0.465858,0.0728655)
(0.00445661,0.00638047)
(-0.0108554,0.0101605)
(0.0996027,0.218421)
(0.175827,0.445031)
(0.0391842,-0.135159)
(-0.0216426,-0.00789337)
(0.0289247,-0.0181618)
(-0.0153186,-0.000548658)
(0.0467152,-0.0112589)
(0.0884447,0.0137341)
(0.00217221,-0.00317685)
(-0.234865,0.160644)
(-0.329846,0.422037)
(-0.0489733,0.00992009)
(0.0446498,0.0394447)
(-0.0151612,-0.032101)
(-0.230426,-0.149997)
(-0.470594,-0.15185)
(-0.0656182,-0.0332918)
(-0.0351066,0.0260822)
(0.00328888,-0.0204819)
(-0.0217273,-0.195786)
(0.0383997,-0.361383)
(0.0168072,-0.051785)
(-0.0134491,-0.0595303)
(0.00593712,-0.0162116)
(0.00919915,-0.137211)
(0.164724,-0.0738793)
(0.0185612,0.0227608)
(0.0578102,0.0252281)
(0.0447619,-0.0272005)
(0.00191339,-0.0587734)
(0.0334642,-0.0325213)
(-0.0605108,-0.0315283)
(-0.135851,0.0769984)
(-0.0130531,0.111204)
(0.318395,0.0418833)
(0.289397,0.262885)
(-0.0346265,-0.0807865)
(0.00669278,0.0479218)
(-0.0951861,0.441969)
(0.060514,-0.0719755)
(-0.0183241,-0.0315209)
(-0.505597,0.0535726)
(0.0419255,0.027235)
(0.0281447,-0.014907)
(-0.134936,-0.442371)
(-0.0271426,0.0214434)
(0.0167746,0.057172)
(0.293451,-0.118684)
(0.00994465,-0.00521231)
(-0.0587034,-0.00988105)
(0.127739,0.0113594)
(-0.175136,-0.0327956)
(-0.0464702,0.0472882)
(0.0274636,0.0803328)
(0.151737,-0.0903164)
(0.203436,0.000929509)
(-0.195162,-0.116548)
(0.0234997,0.0395582)
(0.0415825,0.287874)
(-0.00224579,-0.15096)
(-0.00406861,-0.00561549)
(-0.445607,0.116536)
(0.0545437,0.0133011)
(0.0209992,0.00156145)
(-0.262987,-0.425759)
(-0.0283782,0.0435167)
(0.00487905,-0.0188346)
(-0.000154597,0.00647841)
(-0.00419993,0.00625773)
(-7.49958e-05,-0.00204458)
(0.00718956,0.0407812)
(-0.00437057,0.00391941)
(0.00645262,0.00374749)
(0.00192544,0.00162906)
(-0.00120978,-0.00132883)
(0.290907,-0.215233)
(0.00540483,0.0357049)
(0.00942901,0.0241998)
(0.00348486,0.00046821)
(-0.0417479,0.0980863)
(-0.00569316,0.00202548)
(0.00953466,-0.0244213)
(2.36544e-07,-0.00132837)
(-0.0303282,-0.00925091)
(-0.00528223,-0.0140643)
(-0.00354114,0.0031749)
(-0.00346137,0.00574065)
(0.00111842,-0.001391)
(-0.0511407,0.0166349)
(-0.00831101,-0.00345677)
(-0.00559509,0.0056671)
(-0.00315888,0.00430012)
(0.00135242,-0.00197423)
(0.172082,-0.0104968)
(-0.0283673,0.0104255)
(-0.0158487,0.0125851)
(-0.0054298,0.00320845)
(-0.0414353,-0.0646518)
(-0.00145928,-0.000987217)
(0.0143066,0.0249515)
(0.000926473,-0.000649912)
(-0.0561915,-0.0284381)
(0.0146517,-0.037333)
(-0.0120485,-0.067097)
(0.292079,0.0107993)
(0.277876,0.265383)
(-0.0341772,-0.0814454)
(-0.0148514,-0.0468065)
(-0.0940445,0.449821)
(0.0604518,-0.0720917)
(-0.00256189,0.00183683)
(-0.501441,0.0536307)
(0.0410717,0.0279978)
(-0.0177705,0.00233453)
(-0.135383,-0.443782)
(-0.022708,0.0217081)
(0.00077803,0.00646915)
(-4.33438e-05,-0.00212379)
(-0.0103594,-0.0365039)
(0.00725807,-0.00621999)
(0.00683429,0.00377663)
(-0.000817588,-0.000960576)
(-0.00121595,-0.00138583)
(0.295337,-0.122295)
(0.00931484,0.0262397)
(0.00401349,0.000466723)
(0.00950881,-0.0248761)
(-7.33116e-05,-0.00138185)
(0.0167078,-0.00499128)
(-0.00314278,0.00307052)
(0.000663275,-0.00134312)
(0.0378684,-0.0190998)
(0.0102865,0.00184966)
(-0.00668632,0.00568934)
(0.00145864,-0.00375429)
(0.00106389,-0.00197959)
(0.1314,0.0104682)
(-0.0166877,0.0135815)
(-0.00651268,0.00328957)
(0.0145987,0.0242752)
(0.000585986,-0.000623276)
(-0.00621339,0.0229463)
(0.133385,-0.0600912)
(0.0223387,-0.103006)
(0.540421,0.0888514)
(0.172124,0.44089)
(0.0946275,0.0155935)
(-0.00147946,-0.053262)
(-0.331512,0.422813)
(0.0455098,0.0383905)
(0.0125503,0.0303697)
(-0.472104,-0.153738)
(-0.0402669,0.0276828)
(-0.0252058,0.0161415)
(0.0370491,-0.359274)
(-0.0170122,-0.0562795)
(-0.0166685,-0.0593487)
(0.166482,-0.0713517)
(0.059026,0.0275853)
(0.0532876,0.00579719)
(0.0374322,-0.0302498)
(0.0171831,0.0184943)
(-0.00169601,-0.00577356)
(0.00610478,-0.0104697)
(-0.00963369,-0.0147979)
(-0.00972642,0.00175934)
(0.0969914,0.0190738)
(0.0082872,-0.0173558)
(-0.0116466,0.027945)
(-0.00517886,0.0387106)
(-0.00707198,-0.00880222)
(-0.0124602,0.0049723)
(0.187309,0.0342164)
(0.0286927,-0.000827599)
(0.028877,0.0282757)
(-0.00642641,0.0179552)
(0.0996393,0.216294)
(0.031222,-0.14199)
(-0.0208474,-0.00871619)
(0.0333017,-0.0143238)
(-0.0121037,0.00209046)
(0.0523157,-0.00509725)
(-0.000383412,0.00104769)
(-0.233036,0.158361)
(-0.0474189,0.00851608)
(0.0123044,0.0322237)
(-0.231629,-0.153597)
(-0.0701461,-0.0343707)
(-0.00170689,0.0212958)
(-0.0229275,-0.195436)
(0.0120713,-0.0506658)
(-0.00242331,0.0157333)
(0.00864025,-0.135246)
(0.0167676,0.0225154)
(-0.0423422,0.0247819)
(0.00251451,-0.0571216)
(0.0750296,0.062734)
(0.065747,0.0521498)
(0.0147786,-0.0361475)
(0.0783359,0.00815454)
(0.117585,0.0199749)
(0.350468,0.0175828)
(0.0248571,0.107969)
(0.10211,0.328467)
(0.0998235,0.0624546)
(0.0652572,0.109861)
(0.0503042,-0.0126293)
(-0.207265,0.191148)
(-0.301581,0.309357)
(-0.0336404,-0.0301684)
(-0.0313475,0.0974146)
(0.0181212,-0.0281396)
(-0.199791,-0.0316898)
(-0.372913,-0.143751)
(-0.00590947,-0.0572084)
(-0.0581607,0.0238948)
(-0.00306284,-0.0415296)
(-0.0683803,-0.089896)
(-0.0104711,-0.272776)
(0.0457042,-0.021143)
(-0.001986,-0.026189)
(-0.0131679,-0.0678224)
(-0.0348026,-0.045381)
(0.0541794,-0.0969916)
(0.0327773,-0.0247211)
(0.0277858,0.0369646)
(-0.0141709,-0.0260568)
(-0.0211843,-0.0433762)
(-0.0411222,-0.019751)
(0.00956013,0.0251759)
(-0.0155998,-0.0643503)
(-0.0255574,0.0221558)
(0.41209,-0.015037)
(0.215196,0.330074)
(0.0907826,0.019169)
(-0.0257611,-0.0126343)
(-0.220136,0.430159)
(0.0977859,0.0874195)
(-0.00138546,-0.03524)
(-0.467351,-0.0927243)
(-0.0261395,0.0896987)
(0.0105473,0.002984)
(-0.0451678,-0.407755)
(-0.050806,-0.0409211)
(0.00977131,-5.76003e-06)
(0.202693,-0.105713)
(0.0251721,-0.0023305)
(-0.00852184,-0.0291757)
(0.0928723,-0.000652737)
(-0.0339955,-0.019834)
(-0.0214456,-0.0100536)
(-0.0176734,0.0179244)
(0.353303,-0.0426583)
(0.231113,0.24794)
(0.0544892,-0.0559644)
(-0.0186718,0.0150431)
(-0.116982,0.424858)
(0.111894,-0.0085178)
(-0.0163385,0.000810788)
(-0.455163,-0.0492227)
(-0.0143557,0.0511884)
(0.0068814,0.00950589)
(-0.0868178,-0.46167)
(-0.0854085,-0.0631076)
(0.0102136,0.0153683)
(0.296638,-0.118214)
(0.0358859,-0.0518429)
(0.00267941,-0.0212324)
(0.18681,0.00893545)
(0.0121282,0.0161647)
(0.0182633,0.0271854)
(0.0311749,-0.0179265)
(0.385615,-0.0336709)
(0.201782,0.335913)
(0.090397,0.0215194)
(0.0161932,-0.0262746)
(-0.214572,0.436468)
(0.0988564,0.0873415)
(0.00328898,0.00215726)
(-0.462061,-0.0960168)
(-0.025832,0.0873433)
(0.00291679,-0.00857837)
(-0.0507713,-0.406455)
(-0.0474762,-0.0428703)
(-0.00457673,-0.0179462)
(0.196857,-0.103273)
(0.0311271,-0.00140559)
(-0.0103442,0.015461)
(0.0933429,-6.19069e-06)
(0.0636959,0.043553)
(0.0140002,0.0630738)
(0.0325801,-0.0204579)
(0.337776,0.037278)
(0.101395,0.331968)
(0.0648792,0.111984)
(0.0241967,0.00732217)
(-0.297417,0.311886)
(-0.029525,0.0976219)
(-0.00741012,0.0387231)
(-0.369424,-0.148791)
(-0.0588977,0.0225396)
(-0.00457005,-0.000908232)
(-0.0139106,-0.272857)
(-0.00253754,-0.0267594)
(-0.0053653,-0.00149421)
(0.051852,-0.0954663)
(0.0303607,0.0374673)
(0.00473601,0.0237755)
(-0.0399454,-0.0196407)
(0.0761639,0.0607884)
(-0.0117629,0.0311511)
(-0.0730025,-0.00607456)
(0.109849,0.0265969)
(0.027434,0.118494)
(0.10114,0.0646667)
(-0.0489589,0.00956804)
(-0.202322,0.190924)
(-0.032896,-0.0296415)
(-0.0227285,0.0282806)
(-0.198995,-0.0350718)
(-0.00598846,-0.0599653)
(0.00316163,0.044488)
(-0.070123,-0.0892951)
(0.0431311,-0.0241165)
(0.0153052,0.0689307)
(-0.0360631,-0.0441868)
(0.0327153,-0.0260228)
(0.0145645,0.0241112)
(-0.0217723,-0.0426513)
(0.0579993,0.0461467)
(0.0676046,0.0441724)
(0.0219053,-0.0117182)
(0.0226763,0.0393057)
(0.103654,0.0296972)
(0.163299,0.0130484)
(0.0312438,0.101722)
(-0.0496365,0.228864)
(0.0313389,0.0480984)
(0.0523972,0.129027)
(0.00267836,0.0966782)
(-0.129324,0.0628895)
(-0.291586,0.176452)
(-0.0166471,0.0181534)
(-0.071639,0.0603048)
