(-0.589039,-0.00434048)
(1.22443e-16,2.28257e-16)
(1.36826e-16,9.02465e-17)
(-0.0368791,-0.387287)
(1.99859e-16,2.61518e-16)
(-1.54215e-16,-1.99195e-16)
(0.321961,-0.0175966)
(5.51796e-18,1.8731e-16)
(-2.66395e-16,2.96678e-17)
(1.25628e-17,2.22958e-16)
(0.112541,0.452007)
(-0.254952,0.336516)
(8.28567e-17,-1.05123e-16)
(-7.75671e-17,3.13262e-17)
(-0.380707,-0.223017)
(8.98979e-17,-6.33625e-17)
(1.30913e-16,-7.44593e-17)
(-0.0246041,-0.279433)
(2.6972e-17,-1.88896e-17)
(-2.0218e-17,-7.83874e-17)
(0.168029,-0.190093)
(0.0425225,0.0591687)
(-0.128158,-0.0778135)
(0.0246555,0.200563)
(-0.063206,0.177974)
(0.112541,0.452007)
(0.367509,0.209445)
(-0.254952,0.336516)
(-0.0023033,0.406631)
(0.0350606,0.0725454)
(-0.0330767,0.0183208)
(-0.110212,-0.0376688)
(-0.380707,-0.223017)
(-0.589039,-0.00434048)
(-0.00412428,0.0291787)
(0.0260954,0.107089)
(0.120146,-0.112975)
(-0.0246041,-0.279433)
(-0.0368791,-0.387287)
(-0.0175342,0.0394858)
(-0.0273225,0.0360194)
(0.0362215,-0.0266052)
(0.168029,-0.190093)
(0.321961,-0.0175966)
(-0.384214,-0.117603)
(0.0428391,0.139859)
(-0.0105275,0.117864)
(0.277539,-0.226544)
(0.0126467,0.262195)
(-0.104358,-0.0478166)
(-0.151909,-0.00321491)
(-0.592587,0.194416)
(0.265899,0.0952634)
(0.0904799,-0.0734911)
(0.00633083,-0.557612)
(0.142943,0.069717)
(0.00769279,-0.0215241)
(0.282409,0.154077)
(-0.128158,-0.0778135)
(-0.0428391,-0.139859)
(0.0105275,-0.117864)
(0.367509,0.209445)
(-0.0023033,0.406631)
(-0.0330767,0.0183208)
(0.151909,0.00321491)
(-0.589039,-0.00434048)
(0.0260954,0.107089)
(-0.0904799,0.0734911)
(-0.0368791,-0.387287)
(-0.0273225,0.0360194)
(-0.00769279,0.0215241)
(0.321961,-0.0175966)
(0.0425225,0.0591687)
(-0.0246555,-0.200563)
(0.063206,-0.177974)
(0.112541,0.452007)
(-0.254952,0.336516)
(0.0350606,0.0725454)
(0.110212,0.0376688)
(-0.380707,-0.223017)
(-0.00412428,0.0291787)
(-0.120146,0.112975)
(-0.0246041,-0.279433)
(-0.0175342,0.0394858)
(-0.0362215,0.0266052)
(0.168029,-0.190093)
(-8.89647e-06,0.124481)
(0.175322,0.22191)
(0.0336449,0.121266)
(-0.108403,0.0407879)
(0.0974562,0.431136)
(0.398789,0.32369)
(-0.234196,0.213958)
(-0.228101,0.439744)
(-0.0565081,0.0275247)
(-0.0421248,0.170933)
(-0.228944,-0.106391)
(-0.321727,-0.166952)
(-0.657972,-0.0728263)
(-0.0209019,-0.0151598)
(-0.123117,0.0594642)
(-0.0919674,-0.116044)
(-0.102211,-0.23256)
(-0.0338611,-0.411495)
(-0.0236359,0.0115214)
(-0.0920001,0.0490552)
(0.018353,-0.0364748)
(0.0825039,-0.187041)
(0.228565,-0.108406)
(0.300023,0.275182)
(0.0263968,0.0388552)
(-0.0230347,0.0314179)
(0.474149,0.102774)
(-0.459473,0.5008)
(0.0284671,0.22989)
(-0.108852,-0.0476709)
(-0.681282,-0.0774376)
(-0.199943,0.0606047)
(-0.0717266,-0.0457328)
(0.132108,-0.545496)
(-0.104334,0.0724233)
(-0.013563,-0.00173208)
(0.211276,-0.0391985)
(0.175322,0.22191)
(-0.0263968,-0.0388552)
(0.0230347,-0.0314179)
(0.398789,0.32369)
(-0.228101,0.439744)
(-0.0421248,0.170933)
(0.108852,0.0476709)
(-0.657972,-0.0728263)
(-0.123117,0.0594642)
(0.0717266,0.0457328)
(-0.0338611,-0.411495)
(-0.0920001,0.0490552)
(0.013563,0.00173208)
(0.228565,-0.108406)
(-8.89647e-06,0.124481)
(-0.0336449,-0.121266)
(0.108403,-0.0407879)
(0.0974562,0.431136)
(-0.234196,0.213958)
(-0.0565081,0.0275247)
(0.228944,0.106391)
(-0.321727,-0.166952)
(-0.0209019,-0.0151598)
(0.0919674,0.116044)
(-0.102211,-0.23256)
(-0.0236359,0.0115214)
(-0.018353,0.0364748)
(0.0825039,-0.187041)
(0.146669,0.0034616)
(0.105937,-0.138999)
(-0.107675,-0.00692514)
(-0.114077,0.0114625)
(-0.018712,0.0140794)
(-0.0555684,-0.270977)
(-0.0659947,-0.0061244)
(-0.235802,-0.304769)
(0.146161,-0.00823035)
(0.109424,-0.245332)
(4.64205e-17,2.36891e-18)
(1.51047e-16,6.84199e-18)
(1.92015e-16,-1.11155e-17)
(0.146161,-0.00823035)
(0.109424,-0.245332)
(0.114077,-0.0114625)
(0.0659947,0.0061244)
(0.235802,0.304769)
(0.146669,0.0034616)
(0.105937,-0.138999)
(0.107675,0.00692514)
(0.018712,-0.0140794)
(0.0555684,0.270977)
(0.0576653,-0.197261)
(-0.0396009,0.00373114)
(-0.0538245,0.0162625)
(-0.0689646,-0.389413)
(-0.334206,-0.414559)
(0.0515654,-0.373413)
(-2.35365e-17,-2.026e-16)
(1.97069e-16,-1.71216e-16)
(0.0515654,-0.373413)
(0.0538245,-0.0162625)
(0.334206,0.414559)
(0.0576653,-0.197261)
(0.0396009,-0.00373114)
(0.0689646,0.389413)
(0.105937,-0.138999)
(0.0396009,-0.00373114)
(0.0538245,-0.0162625)
(-0.0555684,-0.270977)
(-0.235802,-0.304769)
(0.109424,-0.245332)
(-5.3317e-17,4.83838e-18)
(1.23381e-16,3.25634e-17)
(0.109424,-0.245332)
(-0.0538245,0.0162625)
(0.235802,0.304769)
(0.105937,-0.138999)
(-0.0396009,0.00373114)
(0.0555684,0.270977)
(0.146669,0.0034616)
(0.107675,0.00692514)
(0.114077,-0.0114625)
(-0.018712,0.0140794)
(-0.0659947,-0.0061244)
(0.146161,-0.00823035)
(-1.74263e-18,1.16009e-16)
(-3.03102e-17,1.86111e-16)
(0.146161,-0.00823035)
(-0.114077,0.0114625)
(0.0659947,0.0061244)
(0.146669,0.0034616)
(-0.107675,-0.00692514)
(0.018712,-0.0140794)
(0.0382124,0.0142944)
(0.0209521,0.0117534)
(-0.0691309,-0.0324877)
(-0.0402165,-0.0935317)
(-0.0133403,-0.149585)
(0.051155,-0.112992)
(-0.0870318,-0.0700538)
(0.0120323,-0.0164189)
(0.0129098,0.00441446)
(0.0101414,0.00406931)
(-0.017248,-0.113423)
(-0.150599,-0.0242593)
(-0.0277713,0.0358775)
(-0.0129098,-0.00441446)
(-0.0101414,-0.00406931)
(-0.0402165,-0.0935317)
(-0.0870318,-0.0700538)
(0.0120323,-0.0164189)
(-0.0382124,-0.0142944)
(-0.0209521,-0.0117534)
(-0.0691309,-0.0324877)
(-0.0133403,-0.149585)
(0.051155,-0.112992)
(-1.02959e-18,3.96758e-17)
(-0.0427951,-0.041863)
(-0.0152343,-0.110777)
(5.48417e-17,9.74764e-17)
(5.18637e-17,-6.44603e-17)
(-5.03855e-17,-4.24127e-17)
(0.00146125,-0.138634)
(-4.26267e-17,-2.91896e-16)
(3.70147e-17,-2.17616e-17)
(-0.0152343,-0.110777)
(9.34741e-17,4.90056e-17)
(4.47303e-17,-7.6699e-17)
(-0.0427951,-0.041863)
(1.49165e-16,1.84091e-16)
(-0.0209521,-0.0117534)
(-0.0427951,-0.041863)
(-0.0152343,-0.110777)
(-0.051155,0.112992)
(-0.0120323,0.0164189)
(-0.0101414,-0.00406931)
(0.00146125,-0.138634)
(0.0277713,-0.0358775)
(0.0101414,0.00406931)
(-0.0152343,-0.110777)
(-0.0120323,0.0164189)
(0.0209521,0.0117534)
(-0.0427951,-0.041863)
(-0.051155,0.112992)
(-0.0382124,-0.0142944)
(-0.0691309,-0.0324877)
(-0.0402165,-0.0935317)
(0.0133403,0.149585)
(0.0870318,0.0700538)
(-0.0129098,-0.00441446)
(-0.017248,-0.113423)
(0.150599,0.0242593)
(0.0129098,0.00441446)
(-0.0402165,-0.0935317)
(0.0870318,0.0700538)
(0.0382124,0.0142944)
(-0.0691309,-0.0324877)
(0.0133403,0.149585)
(-0.0151472,-0.0082179)
(0.00943723,-0.00814559)
(0.0815341,0.0985662)
(0.0561574,0.166357)
(-0.00370879,0.121862)
(-0.028989,-0.00638117)
(-0.0225753,-0.00663899)
(-0.0591728,0.0991931)
(0.0239699,0.119465)
(0.0312488,0.074496)
(-0.0370591,0.00462997)
(-0.042175,0.00135373)
(-0.120498,0.0348216)
(-0.0194642,-0.0405027)
(0.0369233,-0.0718622)
(-0.0345651,-0.00793376)
(-0.0270741,-0.00497194)
(-2.45258e-17,1.48566e-17)
(0.0958351,0.11446)
(1.90695e-16,-1.63068e-18)
(5.09246e-17,4.15533e-17)
(-0.0649455,0.122614)
(1.95773e-16,6.71381e-18)
(5.62837e-17,2.00883e-17)
(-0.114411,0.0248743)
(1.40372e-16,1.56898e-16)
(1.57106e-18,-8.74154e-18)
(-0.00943723,0.00814559)
(0.0958351,0.11446)
(0.00370879,-0.121862)
(0.0225753,0.00663899)
(-0.0649455,0.122614)
(-0.0312488,-0.074496)
(0.042175,-0.00135373)
(-0.114411,0.0248743)
(-0.0369233,0.0718622)
(0.0270741,0.00497194)
(0.0151472,0.0082179)
(0.0815341,0.0985662)
(-0.0561574,-0.166357)
(0.028989,0.00638117)
(-0.0591728,0.0991931)
(-0.0239699,-0.119465)
(0.0370591,-0.00462997)
(-0.120498,0.0348216)
(0.0194642,0.0405027)
(0.0345651,0.00793376)
(0.0815341,0.0985662)
(-0.0151472,-0.0082179)
(0.00943723,-0.00814559)
(0.0561574,0.166357)
(-0.00370879,0.121862)
(0.0958351,0.11446)
(-8.95525e-18,8.5856e-17)
(-1.65206e-16,9.30005e-17)
(0.0958351,0.11446)
(-0.00943723,0.00814559)
(0.00370879,-0.121862)
(0.0815341,0.0985662)
(0.0151472,0.0082179)
(-0.0561574,-0.166357)
(-0.0591728,0.0991931)
(-0.028989,-0.00638117)
(-0.0225753,-0.00663899)
(0.0239699,0.119465)
(0.0312488,0.074496)
(-0.0649455,0.122614)
(-3.29596e-17,6.38414e-17)
(-1.17596e-16,9.85879e-17)
(-0.0649455,0.122614)
(0.0225753,0.00663899)
(-0.0312488,-0.074496)
(-0.0591728,0.0991931)
(0.028989,0.00638117)
(-0.0239699,-0.119465)
(-0.120498,0.0348216)
(-0.0370591,0.00462997)
(-0.042175,0.00135373)
(-0.0194642,-0.0405027)
(0.0369233,-0.0718622)
(-0.114411,0.0248743)
(-1.62317e-18,-7.2101e-17)
(1.13749e-16,8.26536e-17)
(-0.114411,0.0248743)
(0.042175,-0.00135373)
(-0.0369233,0.0718622)
(-0.120498,0.0348216)
(0.0370591,-0.00462997)
(0.0194642,0.0405027)
(-0.0345651,-0.00793376)
(-0.0270741,-0.00497194)
(-1.391e-18,8.77807e-18)
(0.0270741,0.00497194)
(0.0345651,0.00793376)
(-0.0544916,-0.0500366)
(-0.0404638,0.0119066)
(0.157861,-0.0046262)
(-0.0298817,-0.0134762)
(-0.0580982,0.0246531)
(0.199926,-0.0940849)
(0.0298817,0.0134762)
(-0.0404638,0.0119066)
(0.157861,-0.0046262)
(0.0544916,0.0500366)
(0.0387634,-0.0612787)
(-0.0378306,0.00407155)
(0.0598899,0.132575)
(0.0130818,-0.0229174)
(-0.0362458,0.00749719)
(0.0650533,0.128392)
(-0.0130818,0.0229174)
(-0.0378306,0.00407155)
(0.0598899,0.132575)
(-0.0387634,0.0612787)
(0.0806996,-0.0199281)
(-0.04205,0.0112435)
(-0.127038,0.0251229)
(0.0320634,-0.00640353)
(-0.0387661,0.00421398)
(-0.238306,0.0481504)
(-0.0320634,0.00640353)
(-0.04205,0.0112435)
(-0.127038,0.0251229)
(-0.0806996,0.0199281)
(-0.0382511,-0.0281742)
(-0.0380298,-0.0402521)
(-0.0382511,-0.0281742)
(0.0404638,-0.0119066)
(0.0544916,0.0500366)
(-0.157861,0.0046262)
(0.0378306,-0.00407155)
(-0.0387634,0.0612787)
(-0.0598899,-0.132575)
(0.04205,-0.0112435)
(-0.0806996,0.0199281)
(0.127038,-0.0251229)
(0.0382511,0.0281742)
(0.0580982,-0.0246531)
(0.0298817,0.0134762)
(-0.199926,0.0940849)
(0.0362458,-0.00749719)
(-0.0130818,0.0229174)
(-0.0650533,-0.128392)
(0.0387661,-0.00421398)
(-0.0320634,0.00640353)
(0.238306,-0.0481504)
(0.0380298,0.0402521)
(0.0404638,-0.0119066)
(-0.0298817,-0.0134762)
(-0.157861,0.0046262)
(0.0378306,-0.00407155)
(0.0130818,-0.0229174)
(-0.0598899,-0.132575)
(0.04205,-0.0112435)
(0.0320634,-0.00640353)
(0.127038,-0.0251229)
(0.0382511,0.0281742)
(-0.0544916,-0.0500366)
(0.0387634,-0.0612787)
(0.0806996,-0.0199281)
(-0.0590481,0.000552523)
(-0.047983,0.0519315)
(0.0424395,0.00115915)
(0.0424965,-0.00759572)
(-0.0105389,-0.00357383)
(-0.035883,-0.0203433)
(-0.0114186,0.00359172)
(-0.0437608,-0.00877887)
(-0.0594573,0.00612585)
(-0.05183,0.0924606)
(-1.97417e-17,-1.2399e-17)
(7.13123e-17,6.49378e-17)
(-1.29252e-16,3.88048e-17)
(-0.0594573,0.00612585)
(-0.05183,0.0924606)
(-0.0424965,0.00759572)
(0.0114186,-0.00359172)
(0.0437608,0.00877887)
(-0.0590481,0.000552523)
(-0.047983,0.0519315)
(-0.0424395,-0.00115915)
(0.0105389,0.00357383)
(0.035883,0.0203433)
(-0.0329269,0.0714011)
(0.0158442,-0.00237451)
(0.0198589,-0.00776915)
(-0.0459908,-0.0299593)
(-0.0590062,-0.0225532)
(-0.0395109,0.139076)
(-4.05403e-18,2.15416e-17)
(-1.08371e-17,-5.79962e-17)
(-0.0395109,0.139076)
(-0.0198589,0.00776915)
(0.0590062,0.0225532)
(-0.0329269,0.0714011)
(-0.0158442,0.00237451)
(0.0459908,0.0299593)
(-0.047983,0.0519315)
(-0.0158442,0.00237451)
(-0.0198589,0.00776915)
(-0.035883,-0.0203433)
(-0.0437608,-0.00877887)
(-0.05183,0.0924606)
(1.33494e-17,1.98492e-17)
(5.9712e-17,8.57574e-17)
(-0.05183,0.0924606)
(0.0198589,-0.00776915)
(0.0437608,0.00877887)
(-0.047983,0.0519315)
(0.0158442,-0.00237451)
(0.035883,0.0203433)
(-0.0590481,0.000552523)
(-0.0424395,-0.00115915)
(-0.0424965,0.00759572)
(-0.0105389,-0.00357383)
(-0.0114186,0.00359172)
(-0.0594573,0.00612585)
(3.73369e-17,-3.32724e-17)
(9.72164e-17,5.04127e-17)
(-0.0594573,0.00612585)
(0.0424965,-0.00759572)
(0.0114186,-0.00359172)
(-0.0590481,0.000552523)
(0.0424395,0.00115915)
(0.0105389,0.00357383)
(-0.015335,-0.00795667)
(-0.00915134,-0.0054394)
(0.0274671,0.0168834)
(0.016391,0.0392852)
(-0.00893598,-0.00131817)
(-0.00466329,-0.00941216)
(-0.0176977,0.00578399)
(-0.00591829,-0.00220856)
(-0.00526914,-0.00221608)
(-0.00429345,-0.00177559)
(0.00586213,0.0478789)
(-0.0187258,0.0123629)
(-0.00674447,0.00570823)
(0.00526914,0.00221608)
(0.00429345,0.00177559)
(0.016391,0.0392852)
(-0.0176977,0.00578399)
(-0.00591829,-0.00220856)
(0.015335,0.00795667)
(0.00915134,0.0054394)
(0.0274671,0.0168834)
(-0.00893598,-0.00131817)
(-0.00466329,-0.00941216)
(5.09544e-18,-9.70118e-18)
(0.0165796,0.0206592)
(0.00438715,0.0462996)
(-2.56632e-17,-1.40477e-17)
(-5.11186e-17,-7.27722e-18)
(2.49016e-17,1.12999e-17)
(-0.00391779,0.0577024)
(-6.3474e-17,-8.45987e-17)
(-3.16458e-17,1.37165e-17)
(0.00438715,0.0462996)
(-4.15446e-17,-4.076e-18)
(-3.00828e-17,2.60459e-17)
(0.0165796,0.0206592)
(-3.1402e-17,-1.15821e-17)
(0.00915134,0.0054394)
(0.0165796,0.0206592)
(0.00438715,0.0462996)
(0.00466329,0.00941216)
(0.00591829,0.00220856)
(0.00429345,0.00177559)
(-0.00391779,0.0577024)
(0.00674447,-0.00570823)
(-0.00429345,-0.00177559)
(0.00438715,0.0462996)
(0.00591829,0.00220856)
(-0.00915134,-0.0054394)
(0.0165796,0.0206592)
(0.00466329,0.00941216)
(0.015335,0.00795667)
(0.0274671,0.0168834)
(0.016391,0.0392852)
(0.00893598,0.00131817)
(0.0176977,-0.00578399)
(0.00526914,0.00221608)
(0.00586213,0.0478789)
(0.0187258,-0.0123629)
(-0.00526914,-0.00221608)
(0.016391,0.0392852)
(0.0176977,-0.00578399)
(-0.015335,-0.00795667)
(0.0274671,0.0168834)
(0.00893598,0.00131817)
(0.00648652,0.0037759)
(-0.00115858,0.00449371)
(-0.029679,-0.0390225)
(0.0129927,0.00946865)
(0.00729836,0.0124145)
(0.0119853,0.00248507)
(0.00860527,0.00252007)
(0.0227356,-0.0407469)
(0.0143912,0.00682269)
(0.00862267,0.00403363)
(0.0151505,-0.000833597)
(0.0167143,-0.00120297)
(0.0476484,-0.0128166)
(0.00328798,-0.00127568)
(0.00102238,-0.00828407)
(0.0139276,0.0048187)
(0.00995429,0.00252256)
(2.18013e-17,-6.78773e-19)
(-0.032525,-0.044493)
(7.13558e-17,-5.83643e-17)
(-9.08568e-18,-1.18895e-17)
(0.0253438,-0.0495328)
(2.35368e-17,5.749e-17)
(-1.55423e-17,-2.1215e-17)
(0.0462818,-0.00918229)
(4.81425e-18,-4.16734e-18)
(1.04069e-17,-1.91009e-19)
(0.00115858,-0.00449371)
(-0.032525,-0.044493)
(-0.00729836,-0.0124145)
(-0.00860527,-0.00252007)
(0.0253438,-0.0495328)
(-0.00862267,-0.00403363)
(-0.0167143,0.00120297)
(0.0462818,-0.00918229)
(-0.00102238,0.00828407)
(-0.00995429,-0.00252256)
(-0.00648652,-0.0037759)
(-0.029679,-0.0390225)
(-0.0129927,-0.00946865)
(-0.0119853,-0.00248507)
(0.0227356,-0.0407469)
(-0.0143912,-0.00682269)
(-0.0151505,0.000833597)
(0.0476484,-0.0128166)
(-0.00328798,0.00127568)
(-0.0139276,-0.0048187)
(-0.029679,-0.0390225)
(0.00648652,0.0037759)
(-0.00115858,0.00449371)
(0.0129927,0.00946865)
(0.00729836,0.0124145)
(-0.032525,-0.044493)
(-7.302e-18,-3.70058e-17)
(-7.01684e-17,7.27465e-18)
(-0.032525,-0.044493)
(0.00115858,-0.00449371)
(-0.00729836,-0.0124145)
(-0.029679,-0.0390225)
(-0.00648652,-0.0037759)
(-0.0129927,-0.00946865)
(0.0227356,-0.0407469)
(0.0119853,0.00248507)
(0.00860527,0.00252007)
(0.0143912,0.00682269)
(0.00862267,0.00403363)
(0.0253438,-0.0495328)
(3.48507e-17,-8.71499e-18)
(-4.75678e-17,-4.05983e-18)
(0.0253438,-0.0495328)
(-0.00860527,-0.00252007)
(-0.00862267,-0.00403363)
(0.0227356,-0.0407469)
(-0.0119853,-0.00248507)
(-0.0143912,-0.00682269)
(0.0476484,-0.0128166)
(0.0151505,-0.000833597)
(0.0167143,-0.00120297)
(0.00328798,-0.00127568)
(0.00102238,-0.00828407)
(0.0462818,-0.00918229)
(1.19426e-17,2.63204e-17)
(3.83626e-17,-5.17421e-18)
(0.0462818,-0.00918229)
(-0.0167143,0.00120297)
(-0.00102238,0.00828407)
(0.0476484,-0.0128166)
(-0.0151505,0.000833597)
(-0.00328798,0.00127568)
(0.0139276,0.0048187)
(0.00995429,0.00252256)
(-8.5118e-18,1.30602e-18)
(-0.00995429,-0.00252256)
(-0.0139276,-0.0048187)
(0.0196004,0.0203178)
(0.0175228,-0.00226125)
(0.00894269,-0.00444115)
(0.0112591,0.00556526)
(0.0252347,-0.00712255)
(0.00865819,-0.0161485)
(-0.0112591,-0.00556526)
(0.0175228,-0.00226125)
(0.00894269,-0.00444115)
(-0.0196004,-0.0203178)
(-0.0135681,0.0239685)
(0.0137122,-0.000997094)
(0.0137176,0.00606269)
(-0.00407755,0.00866799)
(0.0129517,-0.00141409)
(0.0136726,0.0051206)
(0.00407755,-0.00866799)
(0.0137122,-0.000997094)
(0.0137176,0.00606269)
(0.0135681,-0.0239685)
(-0.0313964,0.0079061)
(0.0163532,-0.00364067)
(-0.00673986,0.00902503)
(-0.0125183,0.0026539)
(0.0166235,-0.000438634)
(-0.0077673,0.0199428)
(0.0125183,-0.0026539)
(0.0163532,-0.00364067)
(-0.00673986,0.00902503)
(0.0313964,-0.0079061)
(0.0161564,0.0130546)
(0.0168257,0.0180062)
(0.0161564,0.0130546)
(-0.0175228,0.00226125)
(-0.0196004,-0.0203178)
(-0.00894269,0.00444115)
(-0.0137122,0.000997094)
(0.0135681,-0.0239685)
(-0.0137176,-0.00606269)
(-0.0163532,0.00364067)
(0.0313964,-0.0079061)
(0.00673986,-0.00902503)
(-0.0161564,-0.0130546)
(-0.0252347,0.00712255)
(-0.0112591,-0.00556526)
(-0.00865819,0.0161485)
(-0.0129517,0.00141409)
(0.00407755,-0.00866799)
(-0.0136726,-0.0051206)
(-0.0166235,0.000438634)
(0.0125183,-0.0026539)
(0.0077673,-0.0199428)
(-0.0168257,-0.0180062)
(-0.0175228,0.00226125)
(0.0112591,0.00556526)
(-0.00894269,0.00444115)
(-0.0137122,0.000997094)
(-0.00407755,0.00866799)
(-0.0137176,-0.00606269)
(-0.0163532,0.00364067)
(-0.0125183,0.0026539)
(0.00673986,-0.00902503)
(-0.0161564,-0.0130546)
(0.0196004,0.0203178)
(-0.0135681,0.0239685)
(-0.0313964,0.0079061)
