-0.782367 -0.537207 6.54587e-18 -3.64154e-15 -6.17304e-15 2.62544e-16 -5.58437e-16 -1.10248 -2.02917 7.1671e-15 6.17075e-16 2.30933
-0.802548 -0.516962 -1.35525e-17 -5.30924e-15 -8.78124e-15 2.53129e-16 -4.85869e-15 -1.3156 -2.02484 1.02615e-14 4.86528e-15 2.4147
-0.824338 -0.49845 4.87891e-19 -7.01123e-15 -1.19238e-14 2.07986e-16 -1.23777e-14 -1.49819 -1.92707 1.38323e-14 1.23794e-14 2.44094
-0.664684 -0.747114 1.63443e-17 -4.00086e-15 -7.86725e-15 1.52628e-17 -5.93868e-15 0.583478 -0.471375 8.82613e-15 5.9387e-15 0.750094
-0.664427 -0.705597 -3.97089e-18 -1.88675e-15 1.58845e-15 -8.07142e-16 -5.07659e-15 0.564832 -0.62964 2.46637e-15 5.14035e-15 0.845862
-0.667497 -0.667497 1.24751e-17 -8.28875e-16 4.38267e-15 -1.32622e-15 -3.47203e-15 0.476069 -0.865494 4.46036e-15 3.7167e-15 0.987787
-0.673892 -0.632815 1.0449e-17 -3.62091e-16 4.23537e-15 -1.63602e-15 -2.02437e-15 0.32275 -1.15043 4.25082e-15 2.60281e-15 1.19484
-0.683614 -0.60155 2.87102e-18 -3.06738e-16 2.77655e-15 -1.80766e-15 -1.125e-15 0.11412 -1.45242 2.79344e-15 2.12915e-15 1.4569
-0.696661 -0.573703 -1.0917e-17 -5.76822e-16 8.01153e-16 -1.8896e-15 -1.05892e-15 -0.137664 -1.73879 9.87203e-16 2.16608e-15 1.74423
-0.713035 -0.549274 -3.89635e-19 -1.1366e-15 -1.2313e-15 -1.9646e-15 -2.09418e-15 -0.418693 -1.97903 1.67569e-15 2.87145e-15 2.02283
-0.732734 -0.528263 -8.80914e-18 -1.96906e-15 -3.05123e-15 -2.17947e-15 -4.56144e-15 -0.714612 -2.14728 3.63142e-15 5.05538e-15 2.26307
-0.755759 -0.510669 -1.09775e-17 -3.13799e-15 -4.6698e-15 -2.7542e-15 -8.90598e-15 -1.01184 -2.22393 5.62619e-15 9.32213e-15 2.44329
-0.782111 -0.496493 1.01644e-17 -4.81318e-15 -6.31157e-15 -4.8867e-15 -1.76905e-14 -1.29851 -2.19619 7.93741e-15 1.8353e-14 2.55135
-0.642701 -0.766113 7.15573e-18 6.14477e-16 -6.0401e-15 1.97667e-16 -6.89277e-16 0.776651 -0.267956 6.07127e-15 7.1706e-16 0.821576
-0.635517 -0.717733 -6.83047e-18 -8.77217e-16 -6.04485e-16 -3.97287e-17 -1.99621e-15 0.838149 -0.359946 1.06532e-15 1.9966e-15 0.912171
-0.632815 -0.673892 1.02355e-17 -1.38839e-15 1.8122e-15 -5.88242e-16 -2.34555e-15 0.826968 -0.557216 2.28291e-15 2.41818e-15 0.997179
-0.634592 -0.634592 2.1579e-17 -1.37974e-15 2.43559e-15 -1.16944e-15 -2.39048e-15 0.739885 -0.835309 2.79925e-15 2.6612e-15 1.11587
-0.64085 -0.599832 1.09157e-17 -1.17026e-15 2.03876e-15 -1.71585e-15 -2.51842e-15 0.578945 -1.16198 2.35076e-15 3.04738e-15 1.29822
-0.651588 -0.569611 -8.00531e-18 -9.69697e-16 1.13899e-15 -2.21095e-15 -3.00457e-15 0.351565 -1.50053 1.49587e-15 3.73038e-15 1.54116
-0.666807 -0.543931 -5.36511e-18 -9.17795e-16 8.52824e-17 -2.72069e-15 -4.10525e-15 0.0696996 -1.81411 9.21749e-16 4.92496e-15 1.81544
-0.686505 -0.522791 -9.03954e-18 -1.13044e-15 -9.46141e-16 -3.5013e-15 -6.19212e-15 -0.25174 -2.06986 1.47413e-15 7.11347e-15 2.08511
-0.710684 -0.50619 3.46267e-18 -1.7178e-15 -1.71646e-15 -5.26501e-15 -9.69956e-15 -0.59681 -2.24212 2.42839e-15 1.10364e-14 2.32019
-0.739344 -0.494129 8.29415e-18 -2.80784e-15 -2.09946e-15 -1.03459e-14 -1.59798e-14 -0.950331 -2.31397 3.50595e-15 1.90365e-14 2.50152
-0.620203 -0.784441 1.11249e-17 2.03822e-15 -4.67216e-15 -8.52286e-16 2.22574e-15 0.943257 -0.0737236 5.0974e-15 2.38334e-15 0.946133
-0.608341 -0.731477 -2.03576e-17 -3.18135e-16 -1.80669e-15 -2.75604e-16 3.9682e-16 1.06108 -0.0872378 1.83448e-15 4.83139e-16 1.06466
-0.60155 -0.683614 3.19458e-18 -1.53219e-15 -1.28362e-16 -2.95665e-16 -8.88459e-16 1.11507 -0.219528 1.53755e-15 9.36364e-16 1.13647
-0.599832 -0.64085 1.09137e-17 -1.93715e-15 7.02277e-16 -6.19343e-16 -1.87556e-15 1.09483 -0.454875 2.06052e-15 1.97518e-15 1.18556
-0.603186 -0.603186 3.58577e-18 -1.86679e-15 9.71782e-16 -1.12584e-15 -2.75248e-15 0.994777 -0.767429 2.10458e-15 2.97383e-15 1.25639
-0.611612 -0.570621 -5.61555e-18 -1.56962e-15 9.16534e-16 -1.76991e-15 -3.64891e-15 0.815442 -1.12359 1.81762e-15 4.05551e-15 1.38831
-0.62511 -0.543156 1.27644e-17 -1.23691e-15 7.11819e-16 -2.60465e-15 -4.66546e-15 0.563618 -1.48612 1.42711e-15 5.34329e-15 1.58941
-0.64368 -0.520791 3.30597e-18 -1.03329e-15 5.26378e-16 -3.90894e-15 -5.92085e-15 0.251348 -1.81902 1.15963e-15 7.09481e-15 1.8363
-0.667322 -0.503525 3.11708e-18 -1.03796e-15 5.00953e-16 -6.49645e-15 -7.09693e-15 -0.106007 -2.0918 1.15252e-15 9.62134e-15 2.09448
-0.696037 -0.491359 -1.44622e-17 -1.16409e-15 7.24816e-16 -1.24193e-14 -8.05118e-15 -0.49201 -2.28225 1.3713e-15 1.48007e-14 2.33469
-0.597191 -0.802098 -5.63277e-18 1.79766e-15 -2.92562e-15 -1.55022e-15 3.64911e-15 1.07838 0.104954 3.43378e-15 3.96475e-15 1.08348
-0.582897 -0.746831 -1.42827e-17 5.31456e-17 -2.04737e-15 -6.99237e-16 1.94875e-15 1.22953 0.169785 2.04806e-15 2.0704e-15 1.2412
-0.573703 -0.696661 -1.12304e-17 -1.15665e-15 -1.36038e-15 -2.7276e-16 3.9699e-16 1.33193 0.114576 1.78563e-15 4.81663e-16 1.33685
-0.569611 -0.651588 -8.11659e-18 -1.87752e-15 -7.76004e-16 -2.14176e-16 -1.0236e-15 1.3713 -0.0543615 2.03157e-15 1.04577e-15 1.37238
-0.570621 -0.611612 -5.61709e-18 -2.20152e-15 -2.21801e-16 -4.77745e-16 -2.29894e-15 1.33645 -0.320898 2.21267e-15 2.34805e-15 1.37443
-0.576732 -0.576732 -1.75797e-17 -2.24507e-15 3.70917e-16 -1.08474e-15 -3.35511e-15 1.22113 -0.659895 2.27551e-15 3.52611e-15 1.38803
-0.587944 -0.546949 -1.55655e-17 -2.04866e-15 1.0248e-15 -2.08997e-15 -4.02536e-15 1.02522 -1.03988 2.29068e-15 4.53558e-15 1.46028
-0.604258 -0.522263 -2.70669e-17 -1.65062e-15 1.69736e-15 -3.59723e-15 -4.07329e-15 0.754707 -1.427 2.36761e-15 5.43431e-15 1.61428
-0.625673 -0.502674 -1.18483e-17 -1.04415e-15 2.28035e-15 -5.9149e-15 -3.01708e-15 0.420636 -1.78933 2.50803e-15 6.63994e-15 1.83811
-0.65219 -0.488182 -2.70542e-18 -9.88738e-17 2.51902e-15 -9.46408e-15 -1.43676e-16 0.0372081 -2.10036 2.52096e-15 9.46517e-15 2.10069
-0.573665 -0.819086 -8.3077e-18 4.39372e-16 -5.04369e-16 -1.18815e-15 3.86613e-15 1.17741 0.262202 6.68907e-16 4.04459e-15 1.20625
-0.559185 -0.763794 -1.65815e-17 5.24243e-16 -1.33812e-15 -8.08934e-16 2.59036e-15 1.34117 0.394087 1.43715e-15 2.71373e-15 1.39787
-0.549274 -0.713035 -1.78893e-18 -5.55129e-17 -1.87778e-15 -3.69269e-16 1.21706e-15 1.47321 0.413686 1.8786e-15 1.27185e-15 1.53019
-0.543931 -0.666807 -6.03765e-18 -1.04479e-15 -1.9455e-15 -9.1394e-17 -2.09757e-16 1.55884 0.320403 2.20829e-15 2.28803e-16 1.59143
-0.543156 -0.62511 1.25932e-17 -2.18284e-15 -1.42881e-15 -1.22909e-16 -1.53285e-15 1.58451 0.121105 2.60888e-15 1.53777e-15 1.58913
-0.546949 -0.587944 -1.5674e-17 -3.14853e-15 -3.26413e-16 -6.38199e-16 -2.49134e-15 1.53942 -0.169573 3.1654e-15 2.57178e-15 1.54874
-0.55531 -0.55531 -7.28787e-18 -3.53638e-15 1.18877e-15 -1.6066e-15 -2.7132e-15 1.41702 -0.530188 3.73083e-15 3.15319e-15 1.51296
-0.56824 -0.527208 -1.63511e-17 -3.0074e-15 2.69511e-15 -2.7389e-15 -1.85764e-15 1.21582 -0.934638 4.03833e-15 3.30944e-15 1.53355
-0.585738 -0.503637 -4.24872e-18 -1.57828e-15 3.66547e-15 -3.63179e-15 3.08898e-16 0.939455 -1.35506 3.99082e-15 3.6449e-15 1.64887
-0.607803 -0.484597 1.41895e-17 4.52423e-16 3.63853e-15 -3.72215e-15 3.68597e-15 0.595919 -1.76483 3.66655e-15 5.2384e-15 1.86273
-0.549624 -0.835403 -1.35525e-17 -1.58493e-15 2.73948e-15 8.38048e-16 2.99154e-15 1.23593 0.392545 3.16493e-15 3.10671e-15 1.29677
-0.537207 -0.782367 2.60209e-18 1.58491e-15 2.99584e-16 -1.9442e-16 2.26733e-15 1.39534 0.570892 1.61298e-15 2.27565e-15 1.50761
-0.528263 -0.732734 -9.6494e-18 2.37819e-15 -1.72202e-15 -4.56381e-16 1.36706e-15 1.53874 0.650526 2.93618e-15 1.44123e-15 1.6706
-0.522791 -0.686505 -9.7646e-18 8.87426e-16 -2.89913e-15 -3.69606e-16 2.94594e-16 1.65371 0.628221 3.03191e-15 4.72646e-16 1.76901
-0.520791 -0.64368 2.87864e-18 -2.00966e-15 -2.74285e-15 -3.50037e-16 -7.50008e-16 1.7276 0.505005 3.40029e-15 8.27671e-16 1.7999
-0.522263 -0.604258 -2.6532e-17 -4.86751e-15 -1.18504e-15 -7.39462e-16 -1.40787e-15 1.74847 0.28667 5.00968e-15 1.59025e-15 1.77182
-0.527208 -0.56824 -1.61275e-17 -6.16196e-15 1.18287e-15 -1.33126e-15 -1.2467e-15 1.70607 -0.0162067 6.27447e-15 1.82387e-15 1.70615
-0.535625 -0.535625 -6.17318e-18 -5.15979e-15 3.32488e-15 -1.38945e-15 -7.258e-17 1.59273 -0.388784 6.13826e-15 1.39134e-15 1.63949
-0.547515 -0.506414 -1.15468e-17 -2.4952e-15 4.38492e-15 -2.21912e-16 1.97585e-15 1.40401 -0.813001 5.04515e-15 1.98828e-15 1.62241
-0.562877 -0.480607 -4.93312e-18 6.59934e-16 4.08342e-15 2.58045e-15 4.61165e-15 1.13901 -1.26898 4.1364e-15 5.28451e-15 1.70518
-0.525069 -0.851049 -2.50451e-17 -3.78868e-15 6.87195e-15 5.64064e-15 1.12068e-15 1.2497 0.490817 7.84715e-15 5.75089e-15 1.34263
-0.516962 -0.802548 -1.8838e-17 4.26236e-15 2.76274e-15 1.86146e-15 9.15386e-16 1.3929 0.688054 5.07941e-15 2.07436e-15 1.55357
-0.510669 -0.755759 -1.40404e-17 7.00908e-15 -1.35021e-15 -2.89269e-16 6.44904e-16 1.53207 0.803721 7.13795e-15 7.06808e-16 1.73009
-0.50619 -0.710684 1.7686e-18 4.26096e-15 -4.18261e-15 -1.10537e-15 2.76681e-16 1.65856 0.836531 5.97076e-15 1.13947e-15 1.85758
-0.503525 -0.667322 2.91888e-18 -2.54753e-15 -4.65933e-15 -1.35634e-15 -1.70219e-16 1.76311 0.786477 5.3103e-15 1.36698e-15 1.93057
-0.502674 -0.625673 -1.23853e-17 -8.65775e-15 -2.49316e-15 -1.43284e-15 -3.53989e-16 1.836 0.654989 9.00957e-15 1.47592e-15 1.94933
-0.503637 -0.585738 -3.19162e-18 -1.05725e-14 7.12536e-16 -1.05528e-15 4.6371e-17 1.86731 0.445034 1.05965e-14 1.0563e-15 1.91961
-0.506414 -0.547515 -1.06929e-17 -8.23311e-15 3.21357e-15 4.73917e-16 1.0913e-15 1.84722 0.161175 8.83805e-15 1.18976e-15 1.85424
-0.511005 -0.511005 -4.98733e-18 -3.8492e-15 4.2319e-15 3.601e-15 2.63695e-15 1.76627 -0.190448 5.72061e-15 4.46326e-15 1.77651
-0.517411 -0.476209 -2.38524e-18 5.77201e-16 3.81706e-15 8.50601e-15 4.51854e-15 1.61568 -0.602204 3.86046e-15 9.63168e-15 1.72426
-0.5 -0.866025 0 -4.87195e-15 1.19655e-14 1.57372e-14 -1.68595e-15 1.21461 0.552096 1.29194e-14 1.58273e-14 1.3342
-0.49845 -0.824338 -8.23994e-18 1.18441e-14 5.76668e-15 7.2633e-15 -1.63413e-15 1.33601 0.736228 1.31734e-14 7.44485e-15 1.52544
-0.496493 -0.782111 3.27971e-18 1.84161e-14 -1.65328e-15 1.04823e-15 -1.21252e-15 1.45967 0.858612 1.84901e-14 1.60281e-15 1.69347
-0.494129 -0.739344 5.01444e-18 1.05563e-14 -7.63292e-15 -2.36354e-15 -5.11674e-16 1.58129 0.923475 1.30268e-14 2.41829e-15 1.83119
-0.491359 -0.696037 -1.50348e-17 -6.00469e-15 -8.64376e-15 -3.15237e-15 1.23443e-16 1.69629 0.934304 1.05248e-14 3.15478e-15 1.93657
-0.488182 -0.65219 -8.92773e-19 -1.68874e-14 -5.05966e-15 -2.22365e-15 6.15679e-16 1.79963 0.893889 1.76291e-14 2.30731e-15 2.00941
-0.484597 -0.607803 1.57074e-17 -1.74844e-14 -7.66534e-16 -2.12641e-16 1.15964e-15 1.88563 0.804335 1.75012e-14 1.17897e-15 2.05001
-0.480607 -0.562877 -4.06576e-18 -1.22476e-14 2.006e-15 3.04018e-15 1.96545e-15 1.94768 0.667043 1.24108e-14 3.62018e-15 2.05874
-0.476209 -0.517411 -2.43945e-18 -5.55119e-15 3.05043e-15 7.67934e-15 3.04745e-15 1.97793 0.48266 6.3341e-15 8.26191e-15 2.03597
-0.471405 -0.471404 -6.93889e-18 2.851e-16 2.73335e-15 1.39441e-14 4.42538e-15 1.96681 0.250972 2.74818e-15 1.46294e-14 1.98276
-0.694747 -0.694747 0.186157 17.6828 0.664804 17.8077 0.907496 -4.44327 -0.989952 17.6953 17.8308 4.55221
-0.713987 -0.673469 0.191312 -0.305439 -0.0450543 -0.0928365 0.114088 0.09029 -0.984873 0.308744 0.147088 0.989003
-0.732553 -0.651742 0.196287 -0.355017 -0.00997701 -0.126625 0.0669405 -0.13444 -1.16441 0.355157 0.14323 1.17214
-0.750443 -0.629565 0.201081 -0.366429 0.0263747 -0.129683 0.023771 -0.367939 -1.32456 0.367377 0.131843 1.37472
-0.767659 -0.606938 0.205694 -0.361644 0.0635321 -0.126455 -0.0169665 -0.595983 -1.4587 0.367182 0.127588 1.57576
-0.784199 -0.583861 0.210125 -0.3424 0.100641 -0.12131 -0.0566443 -0.810442 -1.56053 0.356884 0.133883 1.75843
-0.800064 -0.560335 0.214377 -0.306798 0.134725 -0.115189 -0.0976676 -1.00475 -1.62354 0.335076 0.151022 1.90929
-0.815255 -0.536359 0.218447 -0.251224 0.158069 -0.107773 -0.144811 -1.17326 -1.64018 0.296816 0.180513 2.01661
-0.82977 -0.511934 0.222336 -0.169668 0.151088 -0.0974595 -0.208719 -1.31135 -1.59997 0.227188 0.230352 2.06871
-0.84361 -0.487058 0.226045 -0.0493885 0.056857 -0.0793533 -0.318375 -1.41652 -1.48253 0.0753123 0.328115 2.05047
-0.673469 -0.713987 0.191312 -0.172093 -0.014393 -0.131611 0.230636 0.533794 -0.611127 0.172694 0.265546 0.811426
-0.681733 -0.681733 0.191609 -0.261218 -0.0464314 -0.129509 0.180941 0.438252 -0.777897 0.265313 0.222514 0.892854
-0.691494 -0.651176 0.192733 -0.289496 -0.0409566 -0.124904 0.134822 0.292665 -0.984578 0.292379 0.183788 1.02715
-0.702752 -0.622315 0.194685 -0.302398 -0.028656 -0.123908 0.0872417 0.112067 -1.20647 0.303752 0.15154 1.21166
-0.715506 -0.595152 0.197465 -0.307892 -0.0123343 -0.126581 0.0366182 -0.0936656 -1.4233 0.308139 0.131771 1.42638
-0.729758 -0.569685 0.201072 -0.306282 0.00993249 -0.131405 -0.0193254 -0.315804 -1.61644 0.306443 0.132818 1.64701
-0.745506 -0.545915 0.205508 -0.295032 0.0401424 -0.135525 -0.0853837 -0.546485 -1.76865 0.29775 0.16018 1.85115
-0.762751 -0.523842 0.210771 -0.269457 0.0775659 -0.133526 -0.172071 -0.779124 -1.86361 0.280399 0.217802 2.01992
-0.781493 -0.503466 0.216862 -0.220967 0.113389 -0.113067 -0.304949 -1.0096 -1.88402 0.248362 0.325235 2.13748
-0.801732 -0.484787 0.22378 -0.127743 0.110431 -0.0366031 -0.56293 -1.24064 -1.80271 0.168859 0.564119 2.18836
-0.651742 -0.732553 0.196287 -0.159738 -0.0277319 -0.134713 0.220959 0.738079 -0.408301 0.162128 0.258786 0.843487
-0.651176 -0.691494 0.192733 -0.21392 -0.0525478 -0.105528 0.206333 0.731775 -0.532657 0.220279 0.231753 0.905107
-0.653743 -0.653743 0.190754 -0.243301 -0.0561092 -0.0977224 0.174554 0.668465 -0.729525 0.249688 0.200047 0.989471
-0.659444 -0.619301 0.190351 -0.26186 -0.0543814 -0.105584 0.133143 0.551912 -0.973944 0.267447 0.169926 1.11945
-0.668279 -0.588167 0.191522 -0.274694 -0.0498754 -0.124555 0.085519 0.387444 -1.23942 0.279185 0.151087 1.29856
-0.680248 -0.560341 0.194269 -0.282913 -0.0397966 -0.149637 0.0319462 0.181904 -1.4991 0.285699 0.153009 1.51009
-0.69535 -0.535824 0.198591 -0.285219 -0.0194167 -0.17387 -0.0313567 -0.0570142 -1.7273 0.285879 0.176675 1.72825
-0.713585 -0.514614 0.204488 -0.278216 0.0157174 -0.184989 -0.115511 -0.321956 -1.90052 0.27866 0.218091 1.9276
-0.734954 -0.496714 0.211961 -0.255187 0.0669423 -0.154877 -0.250047 -0.608333 -1.99667 0.263821 0.294126 2.08729
-0.759457 -0.482121 0.221008 -0.198569 0.123473 0.00801139 -0.533445 -0.922798 -1.98729 0.233827 0.533505 2.19109
-0.629565 -0.750443 0.201081 -0.119332 -0.0387806 -0.108963 0.210782 0.907923 -0.211299 0.125475 0.23728 0.932186
-0.622315 -0.702752 0.194685 -0.170694 -0.0586435 -0.0722078 0.222361 0.973999 -0.271686 0.180487 0.233791 1.01118
-0.619301 -0.659444 0.190351 -0.211513 -0.0647747 -0.0632399 0.206249 0.98447 -0.426838 0.221209 0.215726 1.07302
-0.620522 -0.620522 0.188078 -0.243086 -0.0655868 -0.079251 0.173155 0.935432 -0.656457 0.251778 0.190429 1.14279
-0.625978 -0.585983 0.187866 -0.266555 -0.0638668 -0.115639 0.131192 0.82614 -0.93464 0.274099 0.174881 1.24742
-0.635669 -0.55583 0.189716 -0.282508 -0.0584569 -0.165485 0.0855455 0.659091 -1.23205 0.288493 0.186288 1.39727
-0.649595 -0.53006 0.193627 -0.290742 -0.0454967 -0.218043 0.0375288 0.43945 -1.51867 0.29428 0.221249 1.58098
-0.667756 -0.508676 0.1996 -0.290169 -0.0195303 -0.254301 -0.0174528 0.173617 -1.7664 0.290825 0.254899 1.77491
-0.690153 -0.491676 0.207633 -0.278786 0.0254662 -0.23238 -0.095835 -0.133895 -1.9505 0.279946 0.251366 1.95509
-0.716785 -0.47906 0.217729 -0.253361 0.0950767 -0.0242094 -0.251488 -0.490429 -2.04738 0.270613 0.252651 2.1053
-0.606938 -0.767659 0.205694 -0.0759546 -0.0486242 -0.0805809 0.197519 1.04679 -0.0254472 0.0901854 0.213324 1.04709
-0.595152 -0.715506 0.197465 -0.132183 -0.0639436 -0.0421197 0.232281 1.1636 -0.0129689 0.146837 0.236069 1.16367
-0.588167 -0.668279 0.191522 -0.189899 -0.0717071 -0.0307663 0.233711 1.23386 -0.105383 0.202987 0.235727 1.23835
-0.585983 -0.625978 0.187866 -0.24176 -0.0731316 -0.0496186 0.211016 1.24863 -0.290224 0.252579 0.216771 1.28192
-0.588602 -0.588602 0.186496 -0.282701 -0.0695202 -0.097459 0.174701 1.20159 -0.547559 0.291123 0.200047 1.32047
-0.596021 -0.556151 0.187413 -0.309565 -0.0615763 -0.167946 0.135049 1.08971 -0.851517 0.315629 0.215509 1.38295
-0.608242 -0.528626 0.190615 -0.320912 -0.0488604 -0.24782 0.100541 0.913361 -1.17295 0.32461 0.267438 1.48662
-0.625265 -0.506026 0.196104 -0.317267 -0.029484 -0.312361 0.0765191 0.675412 -1.48264 0.318634 0.321597 1.62923
-0.647089 -0.488352 0.20388 -0.302569 -6.31141e-05 -0.31274 0.0642141 0.378871 -1.7544 0.302569 0.319264 1.79484
-0.673714 -0.475604 0.213941 -0.289575 0.044165 -0.135236 0.059811 0.0209875 -1.96724 0.292923 0.147872 1.96735
-0.583861 -0.784199 0.210125 -0.0343712 -0.057336 -0.055295 0.179772 1.15284 0.144101 0.066849 0.188083 1.16181
-0.569685 -0.729758 0.201072 -0.0971078 -0.0677283 -0.0196472 0.234086 1.29932 0.22718 0.118394 0.234909 1.31903
-0.560341 -0.680248 0.194269 -0.173125 -0.0786181 -0.00550685 0.254307 1.41234 0.205944 0.190139 0.254366 1.42727
-0.55583 -0.635669 0.189716 -0.249842 -0.0836514 -0.0211461 0.245058 1.48103 0.0849016 0.263474 0.245968 1.48346
-0.556151 -0.596021 0.187413 -0.314932 -0.0795495 -0.0700481 0.215619 1.49544 -0.124505 0.324823 0.226712 1.50061
-0.561305 -0.561305 0.187359 -0.357958 -0.0664831 -0.148161 0.17869 1.44736 -0.404175 0.36408 0.232124 1.50273
-0.571291 -0.53152 0.189556 -0.372708 -0.0476823 -0.240629 0.148011 1.331 -0.730638 0.375746 0.282506 1.51836
-0.58611 -0.506666 0.194003 -0.360286 -0.0281111 -0.31819 0.135074 1.14354 -1.07722 0.361381 0.345673 1.57102
-0.605762 -0.486744 0.2007 -0.332892 -0.0122535 -0.333779 0.145481 0.885441 -1.41673 0.333117 0.364106 1.67067
-0.630246 -0.471753 0.209646 -0.317768 -0.00137998 -0.220678 0.175928 0.560882 -1.72425 0.317771 0.282222 1.81318
-0.560335 -0.800064 0.214377 0.00433088 -0.0644643 -0.0349225 0.15698 1.22332 0.292363 0.0646097 0.160817 1.25777
-0.545915 -0.745506 0.205508 -0.062494 -0.0681876 -0.00581779 0.224879 1.38053 0.433936 0.0924935 0.224954 1.44713
-0.535824 -0.69535 0.198591 -0.152988 -0.0838953 0.0101285 0.262889 1.51826 0.479911 0.174481 0.263084 1.5923
-0.53006 -0.649595 0.193627 -0.253241 -0.0984294 0.00240738 0.270038 1.62629 0.42916 0.271697 0.270049 1.68196
-0.528626 -0.608242 0.190615 -0.344125 -0.100939 -0.0359836 0.251165 1.69343 0.285207 0.358623 0.25373 1.71728
-0.53152 -0.571291 0.189556 -0.405196 -0.0869547 -0.103359 0.217255 1.70774 0.0569155 0.414421 0.240588 1.70869
-0.538742 -0.538742 0.190449 -0.423039 -0.0614101 -0.184525 0.182659 1.65779 -0.240871 0.427473 0.259642 1.6752
-0.550293 -0.510595 0.193295 -0.401321 -0.0371631 -0.251125 0.158635 1.53562 -0.587308 0.403038 0.297033 1.6441
-0.566173 -0.48685 0.198093 -0.364587 -0.0272918 -0.271109 0.14643 1.34049 -0.957303 0.365607 0.308126 1.64722
-0.586381 -0.467507 0.204844 -0.3492 -0.0355718 -0.22343 0.135923 1.08063 -1.32544 0.351007 0.261527 1.71013
-0.536359 -0.815255 0.218447 0.0406328 -0.0687768 -0.0191843 0.13003 1.25497 0.414283 0.0798828 0.131437 1.32158
-0.523842 -0.762751 0.210771 -0.0223636 -0.060967 0.00110687 0.202767 1.40699 0.593896 0.0649393 0.20277 1.5272
-0.514614 -0.713585 0.204488 -0.11456 -0.0806112 0.0165264 0.254076 1.55184 0.692256 0.140079 0.254613 1.69925
-0.508676 -0.667756 0.1996 -0.225705 -0.110844 0.0183713 0.278724 1.68155 0.706276 0.251454 0.279329 1.82385
-0.506026 -0.625265 0.196104 -0.332934 -0.131293 -0.000989388 0.275646 1.78576 0.634443 0.357887 0.275648 1.89511
-0.506666 -0.58611 0.194003 -0.40666 -0.127447 -0.0420351 0.250508 1.85129 0.477743 0.426164 0.254011 1.91194
-0.510595 -0.550293 0.193295 -0.42947 -0.101816 -0.0938699 0.213847 1.86461 0.242076 0.441374 0.233543 1.88026
-0.517814 -0.517814 0.193981 -0.412642 -0.0729653 -0.139459 0.173705 1.81697 -0.0599514 0.419044 0.222761 1.81796
